count,kw,categories,subcategories,subsubcategories
1,patient-tailored therapy,['HEALTH'],[],[]
1,smart cardiac magnetic resonance delivering one-click and comprehensive assessment of cardiovascular diseases,"['MAGNETS', 'HEALTH']",[],[]
1,missing heritability,[],[],[]
1,polyantitumor,['HEALTH'],[],[]
1,superlattice,[],[],[]
1,dwarf spheroidal galaxies,['SPACE'],[],[]
1,entorhinal cortex,[],[],[]
1,local adaptive capacity to climate change,['CLIMATE'],[],[]
1,data operations,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'DATA')]",[]
1,sustainable construction,['SUSTAINABILITY'],[],[]
1,lifespan,[],[],[]
1,algebra,[],[],[]
1,join4atmp,[],[],[]
1,polarization sensitive photodetection by straining moiré van der waals superlattices,[],[],[]
1,biodiversity digital twin for advanced modelling,"['MODELLING', 'ECOLOGY', 'DIGITAL TECHNOLOGIES']","[('DIGITAL TECHNOLOGIES', 'DIGITAL TWIN')]",[]
1,the holy grail in bone regeneration,[],[],[]
1,t. cruzi,[],[],[]
1,prepapp: an embodied scenes approach for the teaching and learning of english prepositions,['EDUCATION'],[],[]
1,arab-swahilis,[],[],[]
1,pilot line,[],[],[]
1,noise emissions,[],[],[]
1,new remote non-invasive monitoring solutions for ensuring the health of mothers and babies before and after birth,['HEALTH'],[],[]
1,hydrogen transportation,['TRANSPORTATION'],[],[]
1,host-mutualist interactions,[],[],[]
1,cost-effectiveness and reimbursement models to appraise innovative health technologies,"['MODELLING', 'HEALTH']",[],[]
1,empowering rural communities to act for change,"['RURAL', 'SOCIAL']",[],[]
1,educhange,[],[],[]
1,dairy,[],[],[]
1,rational choice institutionalism,[],[],[]
1,soft tissue protection,['SECURITY'],[],[]
1,ct scans,[],[],[]
1,nanotherapy,[],[],[]
1,revolutionising the diagnosis of multiple sclerosis with the first bioinformatic diagnostic kit that allows early detection with a simple blood test,['HEALTH'],[],[]
1,accelerating the transition to innovative and sustainable manufacturing by an ai-based software simulation that achieves first-time right printing of lightweight and complex of aluminium alloy parts.,"['SUSTAINABILITY', 'MODELLING', 'DIGITAL TECHNOLOGIES', 'MANUFACTURING']","[('DIGITAL TECHNOLOGIES', 'AI'), ('DIGITAL TECHNOLOGIES', 'COMPUTING')]","[('COMPUTING', 'SOFTWARE')]"
1,aircaft desing,[],[],[]
1,private metering,[],[],[]
1,elite studies,[],[],[]
1,accelerated seaweed production for innovative and robust seaweed aquaculture in europe,"['CULTURE', 'RESILIENCE', 'INDUSTRY']",[],[]
1,fit for market,[],[],[]
1,bringing evidence-based food chain solutions to prevent and reduce food waste related to marketing standards,"['NUTRITION', 'WASTE & POLLUTION']",[],[]
1,transformative research,[],[],[]
1,sircah 2,[],[],[]
1,glycemic control,[],[],[]
1,clinical trials community africa network,"['HEALTH', 'NETWORKS', 'SOCIAL']",[],[]
1,cardiovascular disease,['HEALTH'],[],[]
1,environmentally-informed functional characterisation of the secondary red chloroplast proteome,[],[],[]
1,the well-being of the sensitive: indoor environment and well-being of people with autism,[],[],[]
1,madcap,[],[],[]
1,judaism,RELIGION,[],[]
1,clean transportation fuel,"['FUEL', 'TRANSPORTATION']",[],[]
1,last neanderthals,['HUMAN'],[],[]
1,theoretical spectroscopy,['PHYSICS'],[],[]
1,isoon,[],[],[]
1,δ15n,[],[],[]
1,nanostructures and nanoelectromechanical devices for precise control of topological defects/matter in superfluid helium,[],[],[]
1,shade avoidance,[],[],[]
1,rural innovation,['RURAL'],[],[]
1,efficient,[],[],[]
1,c. 1910–1947,[],[],[]
1,deciphering the genetic basis of chronic kidney disease towards prevention and personalized therapy,"['GENETICS', 'HEALTH']",[],[]
1,energy security,"['SECURITY', 'ENERGY']",[],[]
1,ambrosio-tortorelli approach to topological singularities,[],[],[]
1,trarpes,[],[],[]
1,circular and connected pavements for carbon-neutral and digital roads,['SUSTAINABILITY'],[],[]
1,high power density,[],[],[]
1,air heat exchange,[],[],[]
1,recombination,[],[],[]
1,blockchain4biodiversity: a digital farmers’ market incentivizing sustainable innovations with indigenous seeds,"['SUSTAINABILITY', 'BLOCKCHAIN', 'ECOLOGY', 'AGRICULTURE']",[],[]
1,base editing,[],[],[]
1,hormone-mediated maternal effects,[],[],[]
1,passive radiation cooling,[],[],[]
1,snpf,[],[],[]
1,gaia-x,[],[],[]
1,porous carbon,[],[],[]
1,wealth and welfare in the swedish empire,[],[],[]
1,working memory,[],[],[]
1,pv,[],[],[]
1,forecast of actionable radiation belt scenarios,[],[],[]
1,dig4bio,[],[],[]
1,centrofun,[],[],[]
1,lorawan real-time monitoring,[],[],[]
1,adaptive potential for changes in environmental conditions in exploited fish species.,[],[],[]
1,hydrogen integrated ecosystem,[],[],[]
1,multi-layer 360° dynamic orchestrion and interoperable design environment for compute-continuum systems,['INTEROPERABILITY'],[],[]
1,safe inspection and maintenance supporting workers with modular robots,"['SECURITY', 'ROBOTICS', 'MILITARY']",[],[]
1,iontrap,[],[],[]
1,brauer-manin obstruction,[],[],[]
1,graph machine learning,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'AI')]","[('AI', 'MACHINE LEARNING')]"
1,diffusion bridges,[],[],[]
1,sense of number,[],[],[]
1,graft hybrids,[],[],[]
1,farm-to-fork,[],[],[]
1,postocolonial studies,[],[],[]
1,solid-oxide fuel cells development and operation,['FUEL'],[],[]
1,environmental friendly materials,['MATERIALS'],[],[]
1,evaluation of feynman integrals for scattering observables relevant for gravitational physics,['PHYSICS'],[],[]
1,single-cell profiling (spatial transcriptomics,['GENETICS'],[],[]
1,surface structuring,[],[],[]
1,pydro - water to data,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'DATA')]",[]
1,fairy shrimps,[],[],[]
1,liouville conformal field theory,[],[],[]
1,medieval history,[],[],[]
1,nascap,[],[],[]
1,comparative cell biology,['BIOLOGY'],[],[]
1,integer-valued matrix autoregressive score models,['MODELLING'],[],[]
1,paleomix,[],[],[]
1,water deficit,[],[],[]
1,stable perovskites,[],[],[]
1,skin expansion,[],[],[]
1,data intermediaries,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'DATA')]",[]
1,development of late medieval stone-cut vaults: an invisible bridge between east and west,[],[],[]
1,magnoxy,[],[],[]
1,brace-my,[],[],[]
1,piwidefense,[],[],[]
1,ngs-4-ecoprod,[],[],[]
1,determining the mechanisms behind goblet cell dysfunction,[],[],[]
1,lignin and starch for tinting alternative foods,['NUTRITION'],[],[]
1,tokamaks,[],[],[]
1,novel enzyme design,[],[],[]
1,symptom management,[],[],[]
1,integrity and efficiency in research through next-level reproducibility impact pathways,[],[],[]
1,ice sheet melt,[],[],[]
1,key product value chains,[],[],[]
1,2-photon polymerisation,['PHOTONICS'],[],[]
1,exbiavdw,[],[],[]
1,crystalcell,[],[],[]
1,elter enrich - bridging phases towards the integrated european long-term ecosystem,[],[],[]
1,innate immunology,['HEALTH'],[],[]
1,retrofitting of fishing fleets with low payback time and easy to deploy solutions for footprint and ghg emissions reduction,[],[],[]
1,japanese translation,[],[],[]
1,increc,[],[],[]
1,effective kinetic theory,[],[],[]
1,tombstones,[],[],[]
1,dynamics and biomass of the land surface,[],[],[]
1,disease-modifying pd therapy,['HEALTH'],[],[]
1,metastable quasicrystals,[],[],[]
1,decentralised power systems,[],[],[]
1,respiratory distress syndrome,[],[],[]
1,conceptualising intercultural mediation in the greek-roman antiquity. a multidisciplinary approach,['CULTURE'],[],[]
1,solar-induced fluorescence,[],[],[]
1,mucosal immune response,[],[],[]
1,rons,[],[],[]
1,unpacking the “black box” of orthographic learning: identifying the foundational skills underlying efficient reading for english- and greek-speaking children,['CHILDREN'],[],[]
1,sukkar,[],[],[]
1,x-ray fluorescence imaging,[],[],[]
1,immune cell integration and response,[],[],[]
1,technology and research for ethical engagement translate in society,['ETHICS'],[],[]
1,medieval iberia. medieval intellectual history. jewish-islamic crosspolinations. medieval jewish history. medieval jewish philosophy. jewish studies. joseph b. abraham ibn waqār,"['RELIGION', 'PHILOSOPHY']",[],[]
1,decoding the molecular basis of lateral root stem cell specification in plants: c-fern as a model system.,"['MODELLING', 'NATURE']",[],[]
1,off-shore grids,[],[],[]
1,high altitude,[],[],[]
1,stat,[],[],[]
1,policy and governance,['PUBLIC'],[],[]
1,seasonal sea ice forecasting,[],[],[]
1,mixed matrix membranes (mmms),[],[],[]
1,potato (solanum tuberosum l.),[],[],[]
1,facilitating innovations for resilient livestock farming systems,"['AGRICULTURE', 'RESILIENCE']",[],[]
1,photonic-chip,['PHOTONICS'],[],[]
1,and economic decisions,[],[],[]
1,odor,[],[],[]
1,preventing explosions: resolved measurement of turbulent flow electrification,[],[],[]
1,exploring photoinduced enzyme promiscuity in the glucose-methanol-choline oxidoreductase family to develop new photocatalysts,['CHEMISTRY'],[],[]
1,heart rhythm disorder,[],[],[]
1,advanced database for biomaterials with data analysis and visualisation tools extended by a marketplace with digital advisors,"['MATERIALS', 'DIGITAL TECHNOLOGIES', 'INFORMATION']","[('MATERIALS', 'bio-materials'), ('DIGITAL TECHNOLOGIES', 'DATA')]",[]
1,tidal disruption events,[],[],[]
1,lithium anode,[],[],[]
1,social-ecological ocean management applications with digital ocean twins,"['SOCIAL', 'ECOLOGY']",[],[]
1,geographic environments,[],[],[]
1,twentieth-century france,[],[],[]
1,aridification,[],[],[]
1,machine mearning,[],[],[]
1,atmospheric models. wind farms. wind turbines. weather models. wind resource estimation. turbulence. dynamics loads. uncertainty quantification. machine learning. fluid mechanics,"['DIGITAL TECHNOLOGIES', 'MODELLING', 'HEALTH']","[('DIGITAL TECHNOLOGIES', 'AI')]","[('AI', 'MACHINE LEARNING')]"
1,nonhuman animals,['HUMAN'],[],[]
1,empirics,[],[],[]
1,bioinspired materials,['MATERIALS'],[],[]
1,c1 chemistry,['CHEMISTRY'],[],[]
1,novel domestic battery grade lithium carbonate value chain for green life,"['SUSTAINABILITY', 'BATTERIES']",[],[]
1,private land,[],[],[]
1,sigsyncell,[],[],[]
1,invisible oil,[],[],[]
1,primatology,[],[],[]
1,ecohydrologic separation,[],[],[]
1,calcium signalling,['SIGNAL PROCESSING'],[],[]
1,models,MODELLING,[],[]
1,cogbooster: rebooting psychological research through cognitive neuroscience,[],[],[]
1,newborn and child health,"['HEALTH', 'CHILDREN']",[],[]
1,welar,[],[],[]
1,molecular control and characterization of chiral hydrogen-bond networks,['NETWORKS'],[],[]
1,ir-religious masculinities: unpacking the gendered dialectic between islam and secularism,['RELIGION'],[],[]
1,functional metagenomics,[],[],[]
1,combined cti & bcm platform,[],[],[]
1,solid-state transformer,[],[],[]
1,towards observation-constrained understanding and predicting of tropical wetland methane emissions,[],[],[]
1,dicim,[],[],[]
1,biosynthesis,[],[],[]
1,operation recommendations,[],[],[]
1,ultrasonics,[],[],[]
1,hydrotreatment,[],[],[]
1,distributed analytics,[],[],[]
1,bayesian belief network,['NETWORKS'],[],[]
1,environmental harm,[],[],[]
1,k-reporters,[],[],[]
1,hydrogen evolution,[],[],[]
1,pulmonary delivery of anticancer drug via an inhaled responsive nanogel with stealth ability and high targetability,['HEALTH'],[],[]
1,membrane transporters,[],[],[]
1,production control and reconfiguration,[],[],[]
1,safety,SECURITY,[],[]
1,chemical reactions as causes and laws,['PUBLIC'],[],[]
1,sperm biology,['BIOLOGY'],[],[]
1,potential outcomes,[],[],[]
1,haiku,[],[],[]
1,sustainable federation of research infrastructures for scaling-up experimentation in 6g,"['SUSTAINABILITY', 'INTERNET']",[],[]
1,therapy resistance,['HEALTH'],[],[]
1,1860s-1920s,[],[],[]
1,mycoprotein,[],[],[]
1,investment gap,[],[],[]
1,evoid,[],[],[]
1,brownian functionals,[],[],[]
1,septum maturation,[],[],[]
1,programmable atomic large-scale quantum simulation 2 - sga1,"['QUANTUM', 'MODELLING', 'NUCLEAR']",[],[]
1,cereals,[],[],[]
1,trustworthy and inclusive mlops (machine learning operations) made in europe,"['DIGITAL TECHNOLOGIES', 'TRUST']","[('DIGITAL TECHNOLOGIES', 'AI')]","[('AI', 'MACHINE LEARNING')]"
1,governance and business models for living labs: rural regeneration hubs for tackling soil health challenges in the mediterranean region,"['MODELLING', 'PUBLIC', 'BUSINESS', 'RURAL', 'HEALTH']",[],[]
1,qustomdot,[],[],[]
1,bohr21,[],[],[]
1,coastal dune,[],[],[]
1,increase research impact,[],[],[]
1,resilient trust- trusted smes for sustainable growth of europeans economical backbone to strengthen the digital sovereignty,"['SUSTAINABILITY', 'RESILIENCE', 'SOVEREIGNTY', 'TRUST']",[],[]
1,development of glioblastoma and blood-tumour barrier models for investigating the combination therapy of anticancer agents and efflux pump inhibitors,"['MODELLING', 'HEALTH']",[],[]
1,field-effect transistors,['CONDUCTORS'],[],[]
1,accelerate positive clean energy districts,['ENERGY'],[],[]
1,hicare,[],[],[]
1,preterm birth,[],[],[]
1,multi arm motion planning,[],[],[]
1,elite networks,['NETWORKS'],[],[]
1,obstetric violence,[],[],[]
1,eye to action,[],[],[]
1,spm4.0,[],[],[]
1,biodiversity and water ecosystems monitoring,['ECOLOGY'],[],[]
1,brcascope,[],[],[]
1,how to minimize the ecological footprint for functional electronics?,"['PHYSICS', 'ECOLOGY', 'ELECTRONICS']",[],[]
1,stakeholder hubs,[],[],[]
1,synucleinopathies,[],[],[]
1,emerging pests and pathogens,[],[],[]
1,tanycytes,[],[],[]
1,algorithmic bias control in deep learning,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'AI')]","[('AI', 'DEEP LEARNING')]"
1,twinning to develop elte's research and innovation capacity in quantum reservoir computing,"['DIGITAL TECHNOLOGIES', 'QUANTUM']","[('DIGITAL TECHNOLOGIES', 'COMPUTING')]",[]
1,narrowband iot (nb-iot),['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'IOT')]",[]
1,social neuroscience eegs translational neurosociology cash transfers schemes conditioned\unconditioned,['SOCIAL'],[],[]
1,dog-amp,[],[],[]
1,indoor radon measurment,[],[],[]
1,safe and sustainable by desing,"['SUSTAINABILITY', 'SECURITY']",[],[]
1,cellularpqcd,[],[],[]
1,metallico,['METALS'],[],[]
1,early-drug-discovery,['HEALTH'],[],[]
1,hlpa,[],[],[]
1,venous thromboembolism,[],[],[]
1,magnetoelectric 3d printing technology - the revolution of actuatable composites,"['MATERIALS', 'MAGNETS']",[],[]
1,philosophy of mind,['PHILOSOPHY'],[],[]
1,silicon solar cells with low environmental footprint and advanced interfaces,[],[],[]
1,regulatory analysis,['PUBLIC'],[],[]
1,older people,[],[],[]
1,determining the mechanisms of lipid-targeting antibiotics in intact bacteria,['HEALTH'],[],[]
1,ict standardisation,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'ICT')]",[]
1,quantum optics,['QUANTUM'],[],[]
1,flexible mofs,[],[],[]
1,autocd,[],[],[]
1,perfect matchings,[],[],[]
1,emissions legislation,[],[],[]
1,renovation or demolition works,[],[],[]
1,iriss,[],[],[]
1,exploring perineural invasion (pni) mechanisms in pancreatic cancer using hyperpolarized 13c nmr,['HEALTH'],[],[]
1,eco-islam in indonesia: media,"['SUSTAINABILITY', 'RELIGION']",[],[]
1,drama education,['EDUCATION'],[],[]
1,towards the next generation of excellent young doctoral researchers on mental health by developing an intersectoral & transdisciplinary approach,['HEALTH'],[],[]
1,stakeholder assemblies,[],[],[]
1,6g-reference,['INTERNET'],[],[]
1,viral antigens,[],[],[]
1,c–h functionalization,[],[],[]
1,classic,[],[],[]
1,ecosystem-enhancing,[],[],[]
1,tactical,[],[],[]
1,expansion,[],[],[]
1,remote support,[],[],[]
1,psychiatric disorders,[],[],[]
1,impactum,[],[],[]
1,energy performance contracting,['ENERGY'],[],[]
1,cause-specific morbidity and mortality,['HEALTH'],[],[]
1,integrating bio-inspired assembly into semiconductor manufacturing technology for biosensors,"['MANUFACTURING', 'SENSORS', 'CONDUCTORS']",[],[]
1,solar energy conversion,['ENERGY'],[],[]
1,structural equation modeling,[],[],[]
1,contrail-cirrus mitigation,[],[],[]
1,laas,[],[],[]
1,scalable quantum algorithms in highly noisy environments,['QUANTUM'],[],[]
1,thema,[],[],[]
1,urbanisation,['URBAN'],[],[]
1,robofluid,[],[],[]
1,forecasting climate surprises on longer timescales,['CLIMATE'],[],[]
1,etip-b2022-2025,[],[],[]
1,conversational agent,[],[],[]
1,revert,[],[],[]
1,swopt,[],[],[]
1,thermo-responsive polymers,[],[],[]
1,multivalorization route biorefinery for sustainable botanical ingredients:showcasing a replicable and versatile model from extremadura to bio-based industry in eu,"['SUSTAINABILITY', 'MODELLING', 'INDUSTRY']",[],[]
1,betelgeuse,[],[],[]
1,rare-earth recycling,['SUSTAINABILITY'],[],[]
1,fluidized bed,[],[],[]
1,health innofacilitator the european facilitator community promoting public procurement of innovation in healthcare,"['PUBLIC', 'HEALTH', 'SOCIAL']",[],[]
1,x)-structures and their deformation spaces,['SPACE'],[],[]
1,crhs (cooperative resilience and healing system),['RESILIENCE'],[],[]
1,latilma,[],[],[]
1,policy-compliance deployment,['PUBLIC'],[],[]
1,swarm-e,[],[],[]
1,greenperoink,['SUSTAINABILITY'],[],[]
1,the division of matrimonial wealth in malay polygyny & the codification of culture in malaysian islamic family law,"['RELIGION', 'PUBLIC', 'CULTURE']",[],[]
1,wideband,[],[],[]
1,mechanical testing,[],[],[]
1,observing systems,[],[],[]
1,origins and consequences of hematopoietic stem cell memories,[],[],[]
1,multisensory processing,['SENSORS'],[],[]
1,neuroprosthesis,[],[],[]
1,protein switches,[],[],[]
1,nlrp3 inflammasomes,[],[],[]
1,point-of-care diagnostics,['HEALTH'],[],[]
1,surface acoustic wave,[],[],[]
1,architectural labour,['LABOR'],[],[]
1,research infrastructure services,[],[],[]
1,findability,[],[],[]
1,trustworthy and responsible ai,"['DIGITAL TECHNOLOGIES', 'TRUST']","[('DIGITAL TECHNOLOGIES', 'AI')]",[]
1,ultrafast microscopy,[],[],[]
1,microbiome-drivers of liver fibrosis,[],[],[]
1,marine pollution,"['WASTE & POLLUTION', 'MILITARY']",[],[]
1,inhibitory engrams,[],[],[]
1,species barriers,[],[],[]
1,c-n bond,[],[],[]
1,native nanodiscs,[],[],[]
1,hybrid rf,[],[],[]
1,agile and reusable assessment for composite systems of ict products,"['DIGITAL TECHNOLOGIES', 'SUSTAINABILITY']","[('DIGITAL TECHNOLOGIES', 'ICT')]",[]
1,ar windshield  display,['DIGITAL TECHNOLOGIES'],"[('DIGITAL TECHNOLOGIES', 'XR')]","[('XR', 'AR')]"
1,video games industry,['INDUSTRY'],[],[]
1,resource materiality,['MATERIALS'],[],[]
1,runway throughput,[],[],[]
1,groove,[],[],[]
1,integrated methodology,[],[],[]
1,cyberange,[],[],[]
1,renewable energy-based positive homes,"['SUSTAINABILITY', 'ENERGY']",[],[]
1,microkinetic modelling,['MODELLING'],[],[]
1,and sustainability along the littoral,['SUSTAINABILITY'],[],[]
1,bio-based building-blocks,[],[],[]
1,lattice phonon,[],[],[]
1,transcultural confluence,['CULTURE'],[],[]
1,implementation of sustainable heat upgrade technologies for industry,"['SUSTAINABILITY', 'INDUSTRY']",[],[]
1,eh,[],[],[]
1,amigdala,[],[],[]
1,howa,[],[],[]
1,ischemic stroke,[],[],[]
1,integrated research infrastructure services for climate change risks,"['SECURITY', 'CLIMATE']",[],[]
1,diagnostics performance evaluation,['HEALTH'],[],[]
1,recombinant thrombin,[],[],[]
1,synthetic chimeric antigen receptors: hijacking nitrenium ions for targeting,[],[],[]
1,astrostatistics,[],[],[]
1,all-atlantic declaration and governance,['PUBLIC'],[],[]
1,ancient multiculturalism and society,['CULTURE'],[],[]
1,collaborative cartography,['LABOR'],[],[]
1,intermittent androgen deprivation therapy in the era of androgen receptor pathway inhibitors; a phase 3 pragmatic randomised trial,['HEALTH'],[],[]
1,fluidic shaping,[],[],[]
1,smt program verification,[],[],[]
1,observing binaries in transition discs,[],[],[]
1,thermal imaging,[],[],[]
1,simulated trials,[],[],[]
1,chronic pain eradication by targeting schwann cells,[],[],[]
1,biological fabrication of cotton fibers with tailored properties,"['BIOLOGY', 'FIBERS']",[],[]
1,analytic philosophy,['PHILOSOPHY'],[],[]
1,antiferromagnetic spin transport with relativistic waves,"['MAGNETS', 'TRANSPORTATION']",[],[]
1,gas injection,[],[],[]
1,social learning for urban climate justice in latin america,"['URBAN', 'CLIMATE', 'SOCIAL']",[],[]
1,eqator,[],[],[]
1,pathogenic fungi,[],[],[]
1,digital methods,[],[],[]
1,philosophy of translation,['PHILOSOPHY'],[],[]
1,vangogh,[],[],[]
1,safe-and-sustainable-by-design,"['SUSTAINABILITY', 'SECURITY']",[],[]
1,hydrogen offshore production for europe,['INDUSTRY'],[],[]
1,heavy and extractive industry wastes phasing out through esg tailings upcycling synergy,"['SUSTAINABILITY', 'WASTE & POLLUTION', 'INDUSTRY']",[],[]
1,creating an orthogonal gate to the brain,[],[],[]
1,nanobloc,[],[],[]
1,recoil3d,[],[],[]
1,astound,[],[],[]
1,integrated quantum photonics,"['QUANTUM', 'PHOTONICS']",[],[]
1,appraisal,[],[],[]
1,legal history,[],[],[]
1,fluxes,[],[],[]
1,sameornot,[],[],[]
1,domino,[],[],[]
1,data-driven bioinspired design of fatigue super-resistant structures: learning by nature and flying into the future,"['DIGITAL TECHNOLOGIES', 'NATURE']","[('DIGITAL TECHNOLOGIES', 'DATA')]",[]
1,ai models,['MODELLING'],[],[]
1,nature-based therapy,"['HEALTH', 'NATURE']",[],[]
1,trl6,[],[],[]
1,semiconductor-superconductor hybrids,['CONDUCTORS'],[],[]
1,phase change process,[],[],[]
1,(british) india,[],[],[]
1,nutrient mapping,[],[],[]
1,inspire,[],[],[]
1,society and watercraft technology in cold aquatic environments,[],[],[]
1,setcon 2021,[],[],[]
1,application programming model,['MODELLING'],[],[]
1,waste-wood sorting,['WASTE & POLLUTION'],[],[]
1,homoeologous chromosomes,[],[],[]
1,lightweight,[],[],[]
1,sustainable self-charging power systems developed by inkjet printing,['SUSTAINABILITY'],[],[]
1,sarcomakids,[],[],[]
1,bioeconomy regionalisation,['ECONOMY'],[],[]
1,nanowire mosfets,[],[],[]
1,invasion denialism,[],[],[]
1,wildfire emission and pollen,[],[],[]
1,biomodel4regions - supporting the establishment of the innovative governance models to achieve better-informed decision-making processes,"['MODELLING', 'PUBLIC']",[],[]
1,spinal fusion,[],[],[]
1,smart sorting,[],[],[]
1,vopad,[],[],[]
1,overshoot,[],[],[]
1,quenml,[],[],[]
1,cascade reactions,[],[],[]
1,fossil-free fuel,['FUEL'],[],[]
1,mica,[],[],[]
1,optimizing stratification for trial design in alzheimer’s disease,['HEALTH'],[],[]
1,green ai,"['DIGITAL TECHNOLOGIES', 'SUSTAINABILITY']","[('DIGITAL TECHNOLOGIES', 'AI')]",[]
1,development of a novel machine learning-based model for multiphase flows,"['DIGITAL TECHNOLOGIES', 'MODELLING']","[('DIGITAL TECHNOLOGIES', 'AI')]","[('AI', 'MACHINE LEARNING')]"
1,production,['INDUSTRY'],[],[]
1,climsate,[],[],[]
1,imeiv,[],[],[]
1,jam-a,[],[],[]
1,norms & values,[],[],[]
1,josephson gated transistors and electronics,"['PHYSICS', 'ELECTRONICS', 'CONDUCTORS']",[],[]
1,lipid droplets as innate immunity hubs,[],[],[]
1,vectorfieldimaging,[],[],[]
1,stool4tb,[],[],[]
1,vertebral augmentation,[],[],[]
1,categorification,[],[],[]
1,photonic integrated circuits,['PHOTONICS'],[],[]
1,local religiosity,[],[],[]
1,electromicrobiology,['BIOLOGY'],[],[]
1,piperidine derivatives,[],[],[]
1,hcmspliceaoc,[],[],[]
1,globalising,[],[],[]
1,resource orchestration,[],[],[]
1,sport sociology,['CRIMINOLOGY'],[],[]
1,dynamic processing,[],[],[]
1,steam approaches,[],[],[]
1,digital planning tool,[],[],[]
1,sport and fitness sciences,[],[],[]
1,women techeu,[],[],[]
1,demonstrating a hydrogen-powered gas-turbine engine fuelled with up to 100% h2 – (hypowergt),['FUEL'],[],[]
1,optical metasurfaces,[],[],[]
1,modelling the evolution of the mother-infant relationships,"['MODELLING', 'CHILDREN']",[],[]
1,instruction set architectures,['EDUCATION'],[],[]
1,expl antivir endonuc,[],[],[]
1,end-to-end multidisciplinary optimal design for improved personalized bioactive glass/ceramic bone substitute implants,['NATURE'],[],[]
1,dynamic instabilities,[],[],[]
1,sparrow,[],[],[]
1,dissecting early skin-based immune responses to parasites in controlled human infection studies to design novel vaccines,"['HUMAN', 'HEALTH']",[],[]
1,novel semiconductor lasers for the industrial quantum leap,"['CONDUCTORS', 'INDUSTRY', 'QUANTUM', 'PHOTONICS']",[],[]
1,tissue culture,['CULTURE'],[],[]
1,electromagnetism and electronics,"['MAGNETS', 'ELECTRONICS', 'PHYSICS']",[],[]
1,securing domestic production of cost-effective biomethane,['SECURITY'],[],[]
1,gastric chronic inflammation,[],[],[]
1,agricultural suppliers,['CULTURE'],[],[]
1,distributed intelligence,[],[],[]
1,nature positive and socially just communities in diverse landscapes,"['SOCIAL', 'NATURE']",[],[]
1,registration,[],[],[]
1,detection-attribution,[],[],[]
1,researchers and citizens: facing together the european challenges,['PUBLIC'],[],[]
1,social performance evaluation,['SOCIAL'],[],[]
1,new plant breeding techniques,['NATURE'],[],[]
1,applied research,[],[],[]
1,wildcard,[],[],[]
1,exploring wooden materials in hybrid printed electronics: a holistic approach towards functional electronics with net zero carbon emissions,"['MATERIALS', 'PHYSICS', 'ELECTRONICS']",[],[]
1,laser processing,['PHOTONICS'],[],[]
1,plasticity of nuclear cycling in response to the environment,['NUCLEAR'],[],[]
1,optically detected magnetic resonance (odmr),['MAGNETS'],[],[]
1,nitrogen genetics and physiology for ulva compressa sustainability,"['SUSTAINABILITY', 'BIOLOGY', 'GENETICS']",[],[]
1,energy activated citizens and data-driven energy-secure communities for a consumer-centric energy system,"['PUBLIC', 'DIGITAL TECHNOLOGIES', 'SECURITY', 'ENERGY', 'SOCIAL']","[('DIGITAL TECHNOLOGIES', 'DATA')]",[]
1,apis mellifera,[],[],[]
1,martiandiurnalcycles,[],[],[]
1,bijels,[],[],[]
1,energy systems and heat exchangers,['ENERGY'],[],[]
1,amateurs,[],[],[]
1,bat-human interface,['HUMAN'],[],[]
1,rural and urban synergies,"['URBAN', 'RURAL']",[],[]
1,monitoring mental health in breast cancer,['HEALTH'],[],[]
1,biohydrogen,[],[],[]
1,molecular metabolism,[],[],[]
1,resource recovery and energy efficiency for greener digitised eu processes,"['SUSTAINABILITY', 'ENERGY']",[],[]
1,space debris index,['SPACE'],[],[]
1,development of reconstructed electron energy loss techniques for elemental mapping in macromolecular structures,['ENERGY'],[],[]
1,personalized prognosis in smoldering myeloma through automated analysis of mutational signatures,"['AUTOMATION', 'NATURE']",[],[]
1,spatial mapping models,['MODELLING'],[],[]
1,utife,[],[],[]
1,emissions aware,[],[],[]
1,cft correspondence),[],[],[]
1,thermal energy storage,['ENERGY'],[],[]
1,hybrid cooling,[],[],[]
1,membrane contact sites,[],[],[]
1,multi-domain proteins,[],[],[]
1,nbracer,[],[],[]
1,bioinorganic chemistry,['CHEMISTRY'],[],[]
1,biodegradable coatings,[],[],[]
1,colon capsule endoscopy,[],[],[]
1,digital and social sustainability,"['SUSTAINABILITY', 'SOCIAL']",[],[]
1,high-energy ultrafast lasers,"['ENERGY', 'PHOTONICS']",[],[]
1,2d sandwiches,[],[],[]
1,gender morphology,[],[],[]
1,user-friendly blueprint platform,['USER'],[],[]
1,s3em,[],[],[]
1,disease diagnosis,['HEALTH'],[],[]
1,drug detection,['HEALTH'],[],[]
1,plasma metasurfaces,[],[],[]
1,likeness,[],[],[]
1,applied real algebraic geometry,['MATERIALS'],[],[]
